Planula_Early_1_AR012_RSEM	Planula_Early_2_AR002_RSEM	Planula_Late_1_AR019_RSEM	Planula_Late_3_AR002_RSEM	Polyp_1_RSEM	Polyp_2_AR005_RSEM	Polyp_3_AR006_RSEM	Strobila_Early_1_AR019_RSEM	Strobila_Early_2_AR006_RSEM	Strobila_Early_3_AR005_RSEM	Strobila_Late_1_AR015_RSEM	Strobila_Late_2_AR005_RSEM	Strobila_Late_3_AR019_RSEM	Ephyra_1_AR019_RSEM	Ephyra_2_AR012_RSEM	Ephyra_3_AR018_RSEM	Juvenile_1_AR002_RSEM	Juvenile_2_AR013_RSEM
evm.model.Seg2413.1	12.938	76.724	4.419	1.727	12.561	3.839	83.506	50.657	53.714	46.019	21.960	37.981	39.967	2.494	49.463	33.000	3.212	63.871
evm.model.Seg2424.5	0.000	0.194	0.028	0.000	0.000	0.000	0.230	0.789	0.552	0.530	0.311	0.041	0.000	0.000	0.000	0.000	0.062	0.000
evm.model.Seg2454.6	0.714	6.444	1.598	1.158	5.094	2.428	1.841	6.229	6.797	6.174	9.962	8.318	7.957	4.852	0.831	4.876	5.724	1.953
evm.model.Seg2468.1	5.767	31.149	5.635	4.453	17.387	5.592	26.131	24.800	22.691	19.871	21.014	15.004	13.234	10.663	25.715	24.234	6.910	38.632
evm.model.Seg2471.3.2.57f48f79	7.226	22.703	4.801	5.109	15.885	11.971	8.463	17.334	20.281	16.515	23.997	20.163	23.118	9.909	10.241	13.331	11.394	18.398
evm.model.Seg2494.2	5.441	2.880	4.752	2.410	3.629	4.250	4.347	12.800	13.263	13.483	9.051	6.833	7.097	5.256	3.225	2.904	8.574	15.592
evm.model.Seg2516.5	0.000	0.375	0.000	0.000	0.000	0.000	0.000	0.683	0.402	0.353	0.138	0.025	0.050	0.000	0.284	0.000	0.000	0.000
evm.model.Seg2519.5	0.093	2.673	0.083	0.000	0.498	0.274	0.000	0.789	0.904	0.549	0.566	0.788	0.753	0.459	0.000	0.037	0.401	0.564
evm.model.Seg2569.3	23.555	43.767	15.049	11.168	18.287	38.573	157.245	49.185	45.501	45.545	30.976	30.655	30.108	54.451	148.958	139.578	32.425	44.967
evm.model.Seg2585.1	0.116	0.904	0.076	0.000	0.112	0.239	0.358	0.491	0.562	0.539	0.497	0.295	0.323	1.083	0.243	0.000	0.462	0.419
evm.model.Seg2619.3.1.57f48f79	0.000	1.898	0.000	0.000	0.000	0.000	1.457	1.760	1.737	2.185	2.306	2.026	1.927	0.000	3.285	1.972	0.000	4.079
evm.model.Seg2619.6	2.212	3.009	1.396	0.000	1.116	1.659	0.000	3.019	1.898	2.167	1.691	0.574	0.182	0.000	0.000	0.000	2.303	0.000
evm.model.Seg2628.13.3.57f48f79	0.140	0.155	0.000	0.094	0.030	0.068	0.000	0.128	0.050	0.046	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2635.4	0.924	6.328	0.452	1.152	1.123	1.180	1.202	9.248	6.275	4.528	0.345	0.271	0.430	0.000	1.197	1.224	0.123	0.391
evm.model.Seg264.2	1.482	12.256	2.112	1.647	3.079	1.189	3.349	6.763	7.179	7.634	7.111	5.365	6.170	2.508	8.599	8.054	3.051	12.178
evm.model.Seg2655.2	9.244	44.684	9.213	7.251	19.864	9.902	38.404	33.867	29.889	28.696	28.677	20.820	19.256	19.818	34.091	36.725	12.041	50.709
evm.model.Seg2673.4	1.599	11.106	0.556	2.812	0.744	1.650	9.793	10.603	8.303	8.890	6.310	8.425	8.941	3.262	9.856	6.447	9.622	5.149
evm.model.Seg2674.2	2.181	7.736	1.918	1.286	0.260	0.000	0.000	5.525	5.632	5.774	1.505	1.559	0.695	0.000	0.000	0.000	2.581	0.622
evm.model.Seg2678.5	0.101	4.184	0.076	0.047	0.283	0.257	1.585	1.440	1.596	1.525	1.243	1.345	1.348	0.822	1.602	2.100	0.401	2.575
evm.model.Seg2721.2	24.005	136.440	13.041	7.345	13.052	10.971	64.790	61.388	59.427	55.904	80.054	52.960	54.847	16.926	104.950	79.696	16.517	120.351
evm.model.Seg2754.5.1.57f48f7a	0.000	5.850	0.917	1.433	1.257	3.591	6.903	18.070	13.705	12.953	2.851	3.142	4.607	1.741	2.312	3.105	7.318	4.484
evm.model.Seg278.7_evm.model.Seg278.8	8.258	47.938	6.440	7.372	26.170	26.089	21.068	80.780	85.451	61.595	22.078	30.532	27.262	41.773	10.181	12.473	34.204	16.026
evm.model.Seg2790.2	0.116	5.282	0.000	0.000	1.822	0.000	0.000	7.115	8.554	7.523	8.208	2.002	0.380	0.000	2.799	4.602	0.000	2.979
evm.model.Seg2803.4	4.129	6.832	5.113	2.136	3.577	3.155	1.662	14.358	15.994	16.170	12.551	3.995	5.087	5.523	1.825	0.639	13.142	7.651
evm.model.Seg2831.1	0.986	5.721	0.243	0.281	0.535	0.453	0.716	2.133	1.586	1.590	1.843	1.099	0.579	0.487	0.527	2.319	0.801	1.143
evm.model.Seg2869.1	0.109	21.270	0.167	0.127	0.840	0.333	46.995	5.269	3.624	3.626	2.851	2.666	2.440	0.089	9.897	9.113	0.039	7.362
evm.model.Seg287.12	0.062	5.876	0.229	0.335	0.662	0.581	0.920	4.832	6.175	4.259	1.498	1.288	1.009	0.206	2.292	0.749	0.354	0.955
evm.model.Seg2871.2	5.526	16.375	4.120	4.084	0.134	0.000	18.026	20.406	20.160	17.314	15.464	12.141	12.721	1.638	29.305	24.289	9.945	26.353
evm.model.Seg2873.1	1.141	49.798	1.445	2.685	1.487	1.231	6.724	24.043	26.205	24.344	28.746	20.081	13.143	0.000	27.784	33.566	3.336	38.054
evm.model.Seg2878.2	0.179	0.620	0.181	0.281	0.364	0.419	0.153	1.429	1.355	0.893	0.000	0.279	0.240	0.000	0.000	0.128	0.709	0.448
evm.model.Seg2879.1.1.57f48f7a	1.063	0.981	0.980	0.455	0.126	0.239	0.077	2.507	2.982	1.888	0.421	0.870	0.620	0.603	0.548	0.000	0.593	3.052
evm.model.Seg2880.3	0.186	1.472	0.195	0.000	0.223	0.265	1.176	0.928	0.833	0.670	0.856	0.738	0.571	0.260	1.298	0.530	0.293	2.184
evm.model.Seg290.3	0.109	3.590	0.000	0.000	0.788	0.043	0.000	0.565	0.281	0.353	0.704	0.788	0.687	0.062	0.000	0.000	1.756	0.000
evm.model.Seg2904.4	21.258	8.136	15.542	29.099	79.068	32.698	56.966	110.317	109.798	62.831	9.851	3.634	3.623	3.892	1.704	3.470	3.197	12.063
evm.model.Seg2924.1	8.980	129.621	10.811	12.514	2.090	0.000	274.987	105.794	90.702	58.331	34.442	14.142	19.901	0.000	458.919	381.589	0.262	88.922
evm.model.Seg2941.1.1.57f48f7a	0.000	7.206	0.000	0.375	0.238	0.462	2.940	5.088	5.281	5.300	5.475	4.061	4.789	0.000	4.157	3.232	0.000	8.823
evm.model.Seg2949.4	0.893	8.782	0.855	0.442	5.964	1.360	5.011	12.107	15.171	9.531	6.786	15.996	21.332	18.701	0.162	2.009	7.519	3.457
evm.model.Seg2967.1.2.57f48f7a	2.639	12.424	1.848	2.290	2.149	3.514	5.190	4.949	3.875	3.757	12.565	11.288	10.728	3.111	8.741	10.336	5.269	8.982
evm.model.Seg3028.3	0.155	1.588	0.299	0.000	0.134	0.000	0.000	1.781	0.863	0.995	0.000	0.000	0.000	0.000	0.466	0.000	0.000	0.043
evm.model.Seg3053.7	0.000	2.906	0.000	0.000	0.059	0.000	0.000	1.461	1.637	0.735	0.504	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3053.7.1.57f48f7a	2.398	22.264	0.521	0.824	0.387	0.881	0.563	5.760	5.392	3.692	2.175	0.623	0.074	0.000	1.115	3.196	0.000	0.000
evm.model.Seg3061.1	0.978	3.655	1.299	0.817	3.570	5.524	3.401	5.771	6.416	5.458	0.000	2.543	4.979	0.000	1.805	3.488	0.000	0.000
evm.model.Seg3117.1.2.57f48f7a	0.613	4.029	0.271	3.508	2.172	5.968	0.000	4.832	4.679	7.216	2.188	4.717	2.738	8.251	3.103	0.000	0.000	0.145
evm.model.Seg3117.6	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.043	0.422	0.521	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3133.3	0.567	1.059	0.028	0.864	0.573	0.658	0.179	0.875	0.813	0.670	0.235	0.180	0.091	0.569	0.122	0.274	0.562	0.752
evm.model.Seg318.6	0.000	2.028	0.000	0.000	0.082	0.000	0.179	0.576	0.532	0.418	0.297	0.098	0.182	0.802	0.406	0.329	0.254	0.159
evm.model.Seg3193.2	0.551	1.898	0.000	0.850	3.927	1.975	0.205	1.451	1.898	1.813	2.761	1.559	0.422	2.618	0.466	1.315	0.000	0.000
evm.model.Seg3208.3	1.715	18.764	0.987	0.529	4.083	0.094	20.685	13.803	11.275	11.605	12.019	7.678	6.079	0.487	10.586	18.810	0.354	29.766
evm.model.Seg3283.4	3.562	13.224	2.612	1.821	3.235	5.917	1.099	9.590	9.568	6.444	3.590	2.650	2.291	1.693	3.103	1.260	2.404	11.455
evm.model.Seg332.5	0.846	8.872	0.382	0.335	0.290	0.462	1.688	2.155	1.757	1.897	1.698	2.133	2.655	0.411	0.446	2.575	0.285	0.868
evm.model.Seg3335.3	9.919	103.947	7.524	8.195	20.012	30.638	13.065	41.910	41.094	24.893	1.464	0.812	1.257	3.776	95.296	77.797	2.511	6.292
evm.model.Seg3382.2.2.57f48f7a	8.103	11.235	3.627	0.020	0.000	2.531	0.000	0.181	15.873	0.000	0.000	0.386	0.356	3.495	5.942	0.000	0.000	7.376
evm.model.Seg3433.1	9.702	26.151	10.185	6.140	20.340	22.574	30.605	55.020	68.624	72.530	76.802	75.059	78.511	15.734	23.687	31.174	19.660	34.727
evm.model.Seg3473.4	1.343	9.143	0.931	0.107	3.994	0.351	2.685	7.627	4.408	6.286	7.939	3.601	1.985	9.354	3.732	5.479	5.431	5.670
evm.model.Seg3495.3	7.218	42.540	3.682	1.366	5.012	26.131	70.773	73.260	68.061	75.152	52.805	41.024	36.948	25.403	39.485	28.836	16.563	39.428
evm.model.Seg351.12.1.57f48f7a	1.079	1.408	0.403	0.402	0.402	0.051	0.358	1.376	1.436	1.599	0.276	0.484	0.289	0.322	1.338	1.315	1.048	1.649
evm.model.Seg351.14	0.411	0.181	0.083	0.000	0.297	0.599	0.128	0.555	0.813	0.502	0.097	0.049	0.033	0.466	0.507	0.000	0.077	0.000
evm.model.Seg353.7	0.349	34.391	0.382	1.352	0.119	0.068	41.293	32.011	30.913	20.076	5.261	19.647	21.886	0.295	8.132	22.755	0.408	0.000
evm.model.Seg353.8	0.000	1.847	0.000	0.000	0.000	0.000	0.281	3.211	2.480	1.627	0.200	0.369	2.126	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3544.2	3.539	18.648	4.731	4.446	6.299	3.001	15.085	18.347	20.090	16.189	16.147	10.869	11.108	6.085	12.026	13.112	4.722	14.984
evm.model.Seg3561.5	1.715	2.079	1.911	1.855	3.503	1.770	0.230	3.861	3.253	2.790	1.008	0.082	0.306	2.152	0.548	0.000	1.379	1.649
evm.model.Seg3581.1	0.000	3.732	0.104	0.536	6.782	7.961	2.352	8.875	13.494	11.075	26.171	25.520	33.342	8.504	0.953	5.333	10.623	3.153
evm.model.Seg362.5	0.000	19.268	0.000	0.000	31.212	0.000	13.014	27.382	37.349	42.969	13.207	9.893	19.297	20.147	12.959	42.423	25.800	36.159
evm.model.Seg3735.1	2.041	20.857	0.618	1.399	19.068	10.595	29.736	5.397	5.773	8.015	6.973	7.736	7.428	4.735	14.439	23.449	0.462	26.063
evm.model.Seg3746.3	0.078	0.633	0.340	0.295	1.599	0.385	0.000	0.736	0.231	1.302	0.856	0.304	0.562	0.000	0.203	1.205	0.000	0.000
evm.model.Seg3749.1	4.036	26.565	3.154	3.401	5.548	3.814	29.608	13.355	8.624	17.221	20.580	4.545	3.408	9.820	16.244	24.234	12.326	31.487
evm.model.Seg375.1	11.789	20.676	1.139	1.982	9.065	6.088	3.631	15.222	9.468	12.600	25.495	26.537	19.413	19.598	0.000	0.000	16.255	3.254
evm.model.Seg3765.5	0.388	50.805	0.000	0.000	9.341	7.362	27.230	28.737	31.395	17.045	7.718	13.790	5.922	7.086	1.197	2.904	4.930	3.905
evm.model.Seg3769.3	0.000	2.247	0.000	0.181	0.015	0.000	1.253	5.003	6.185	6.221	2.547	3.068	2.457	0.000	3.792	2.812	0.000	3.283
evm.model.Seg378.1	0.000	1.640	0.000	0.000	0.245	0.000	0.000	11.904	6.697	5.970	4.391	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3791.3	0.000	7.568	0.396	0.000	0.097	0.000	2.403	8.512	5.442	5.616	2.016	3.732	4.169	0.000	9.471	2.356	1.510	2.560
evm.model.Seg382.21	0.000	0.633	0.000	0.000	0.000	0.000	0.563	2.944	2.460	2.325	0.276	0.673	0.620	0.000	0.000	0.000	0.000	0.000
evm.model.Seg38.3.1.57f48f7b	1.661	1.834	0.000	0.201	0.067	0.864	0.563	0.747	0.914	0.948	0.573	0.746	0.306	0.000	0.142	0.548	0.000	1.649
evm.model.Seg3855.1	0.000	2.880	0.000	0.127	0.052	0.000	0.000	6.432	6.325	5.244	5.378	0.000	0.339	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3899.1	1.645	4.042	0.931	2.330	0.669	0.000	3.324	7.637	7.169	6.063	2.879	3.847	4.318	6.770	3.995	0.219	1.810	1.446
evm.model.Seg3906.3	2.476	2.932	0.917	0.000	2.067	2.463	8.693	3.989	3.634	2.380	1.022	3.125	4.830	0.932	5.455	6.045	0.000	0.000
evm.model.Seg3927.3	0.000	0.000	0.000	0.000	0.297	0.000	0.000	4.149	4.076	2.780	0.000	0.000	0.422	0.000	0.000	0.000	0.000	0.000
evm.model.Seg394.2	1.312	4.197	4.426	0.000	1.145	1.779	5.599	2.880	4.327	3.031	3.583	3.257	2.002	0.000	3.732	1.589	0.000	0.000
evm.model.Seg3960.2	3.710	38.536	3.516	2.625	19.849	4.994	37.892	31.766	28.624	27.468	28.898	17.990	17.188	5.681	28.412	39.866	5.292	51.548
evm.model.Seg3963.2	0.000	0.220	0.049	0.000	0.112	0.060	0.205	0.629	0.633	0.670	0.097	0.271	0.083	0.000	0.000	0.000	0.000	0.101
evm.model.Seg3969.1	0.466	5.656	0.167	0.917	0.342	0.581	0.230	4.704	4.157	1.925	1.077	0.574	1.034	0.226	0.243	1.625	0.393	0.087
evm.model.Seg4048.1.1.57f48f7b	24.712	13.586	23.511	25.523	17.700	19.428	38.634	27.510	29.337	28.742	40.186	34.248	38.511	4.064	32.185	25.421	1.217	0.000
evm.model.Seg408.1	0.248	0.284	0.049	0.000	0.059	0.077	0.563	0.768	0.432	0.688	0.228	0.082	0.083	0.281	0.304	0.128	0.000	0.391
evm.model.Seg4090.1	2.018	8.859	0.716	0.803	0.706	0.701	5.318	5.941	5.211	3.785	1.346	3.404	3.333	1.583	3.285	4.127	2.357	2.372
evm.model.Seg4094.1	0.000	97.632	0.000	0.000	0.848	0.539	401.960	391.378	374.805	241.664	52.336	95.034	130.546	128.911	60.800	142.957	122.311	2.170
evm.model.Seg4119.6	7.567	17.499	3.995	5.156	0.297	0.000	0.000	11.638	14.468	17.314	8.429	1.321	0.000	0.000	0.000	5.260	0.000	5.771
evm.model.Seg4149.2	0.419	7.503	0.104	0.134	1.063	0.496	0.230	0.715	1.054	0.697	1.063	0.968	0.835	0.206	1.521	2.045	0.069	0.246
evm.model.Seg4204.2	1.001	21.476	1.487	0.984	1.651	0.838	0.537	7.296	8.273	5.784	3.735	1.747	1.340	0.637	0.527	0.749	1.587	2.054
evm.model.Seg4218.3.1.57f48f7b	102.572	348.686	44.229	86.272	84.668	154.360	190.177	236.377	262.949	233.797	336.529	245.209	202.358	151.312	324.421	311.901	130.739	440.112
evm.model.Seg4272.1	0.310	1.253	0.229	0.261	0.238	0.291	0.332	2.475	2.881	1.646	0.511	0.230	0.223	0.370	0.811	1.333	0.847	0.043
evm.model.Seg4314.2	0.000	0.000	0.000	0.000	0.015	0.000	0.051	2.976	2.440	1.823	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg4396.1	0.279	1.563	0.347	0.763	0.350	0.000	0.230	3.424	5.130	3.552	1.353	2.814	3.135	4.721	0.000	0.000	2.265	2.329
evm.model.Seg4400.1	0.000	1.769	0.000	0.000	2.105	0.000	0.051	8.928	7.691	10.182	1.367	0.000	0.670	0.000	0.000	0.000	0.000	3.023
evm.model.Seg4419.1	5.262	49.100	4.141	2.531	21.269	23.883	9.358	53.014	28.775	20.625	18.322	12.436	11.737	20.482	27.317	12.199	24.344	54.976
evm.model.Seg453.3	28.600	90.310	14.541	7.178	39.943	38.821	155.865	63.649	47.911	49.711	40.234	45.864	33.590	47.728	98.967	87.860	23.211	77.669
evm.model.Seg453.3.1.57f48f7b	137.164	295.609	83.956	50.631	178.959	190.753	731.024	288.730	324.002	284.038	274.286	258.851	202.854	156.507	550.200	534.061	101.920	355.963
evm.model.Seg4631.3	2.592	5.786	0.438	1.500	6.358	0.479	4.986	6.933	4.468	6.081	6.413	5.857	6.898	7.072	2.636	1.662	7.134	0.000
evm.model.Seg471.1.1.57f48f7b	0.792	2.712	0.000	0.141	0.208	0.710	1.815	2.411	1.145	0.363	1.332	0.878	0.000	0.678	2.718	0.000	0.000	0.940
evm.model.Seg473.4	31.821	57.637	26.811	15.641	154.128	37.461	5.625	76.833	113.623	115.964	116.684	225.128	203.185	194.772	41.838	70.985	87.190	65.260
evm.model.Seg4755.1	0.000	0.646	0.021	0.388	0.052	0.000	0.256	1.365	1.416	0.911	0.152	0.369	0.496	0.000	0.000	0.201	0.000	0.000
evm.model.Seg483.1	4.990	7.568	3.085	1.915	1.532	1.197	10.202	12.854	12.972	12.990	11.115	10.238	15.492	5.277	15.088	12.984	4.376	14.435
evm.model.Seg4841.2	0.000	4.675	0.000	0.000	1.249	0.145	0.818	3.104	2.048	1.293	1.146	1.099	1.563	0.000	2.474	0.000	0.000	1.924
evm.model.Seg4952.2	4.758	15.239	2.564	1.875	9.348	8.004	56.480	14.080	11.044	9.159	2.872	5.168	5.153	7.188	20.524	17.294	3.513	21.088
evm.model.Seg4966.2.1.57f48f7c	0.000	6.728	0.000	0.000	0.268	1.171	0.000	3.840	0.000	0.000	2.506	4.208	9.132	3.707	1.014	6.538	0.000	4.628
evm.model.Seg5012.1.1.57f48f7c	0.450	2.376	0.000	0.000	0.260	0.539	0.307	1.408	1.667	0.428	1.408	0.681	0.455	0.000	0.000	0.000	0.000	2.661
evm.model.Seg508.5	6.907	10.964	2.717	2.216	7.132	11.860	29.480	16.384	19.809	14.339	9.803	13.035	10.604	13.527	18.070	8.930	48.541	25.109
evm.model.Seg5112.1	4.509	11.739	2.202	1.125	0.238	0.162	18.460	10.720	8.875	11.865	6.724	7.580	5.352	2.796	6.145	1.863	8.921	8.331
evm.model.Seg517.2	0.000	2.028	0.000	0.000	0.000	0.000	0.000	1.259	1.616	1.116	0.394	0.000	0.000	2.186	0.000	0.000	0.917	2.039
evm.model.Seg5207.1	2.235	5.708	1.403	1.071	2.335	2.540	0.000	5.611	5.944	5.375	1.498	0.263	0.571	1.891	0.000	0.000	1.294	3.298
evm.model.Seg5217.1	0.000	1.898	0.000	0.000	0.089	0.000	0.741	11.872	8.695	6.742	0.041	0.049	0.091	0.000	3.103	4.858	0.077	0.000
evm.model.Seg5217.2	0.000	0.839	0.000	0.121	0.022	0.000	0.384	3.317	2.952	2.659	0.041	0.049	0.141	0.000	0.750	1.826	0.000	0.000
evm.model.Seg5383.3	0.000	12.901	0.000	0.000	0.483	0.000	6.929	15.158	15.030	12.311	10.369	9.475	11.745	3.180	14.946	10.136	2.327	13.625
evm.model.Seg549.9	1.971	12.785	2.168	2.551	4.864	2.659	3.631	11.307	11.235	9.810	6.931	7.760	9.256	3.248	3.671	3.634	3.960	9.777
evm.model.Seg550.10.1.57f48f7c	0.543	0.000	0.000	0.000	0.208	0.000	0.000	1.312	0.532	0.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg5523.1.1.57f48f7c	0.528	2.609	0.021	0.181	0.387	0.564	0.690	1.685	1.576	1.739	1.325	1.542	1.687	0.000	0.264	1.151	1.009	2.430
evm.model.Seg5561.2	5.984	13.844	1.132	0.482	0.736	0.086	7.210	4.736	4.779	4.566	5.164	4.422	4.318	0.507	7.301	9.314	0.085	10.732
evm.model.Seg5587.3	821.376	9966.579	646.571	725.043	585.588	321.897	253.638	4625.350	4345.805	3802.399	2467.483	861.980	53.615	0.000	2341.647	3228.414	0.000	10654.035
evm.model.Seg5618.3	0.000	0.000	0.069	0.000	0.000	0.000	0.000	2.539	2.590	1.832	0.083	0.221	0.182	0.000	0.000	0.256	0.000	0.000
evm.model.Seg5623.1	1.723	3.164	0.945	1.265	0.446	1.351	0.844	4.789	4.679	3.692	1.056	0.304	0.083	1.371	0.649	1.571	0.670	1.519
evm.model.Seg571.20	0.380	2.583	0.354	0.348	1.413	1.744	1.253	1.696	1.225	1.330	2.064	1.624	2.068	3.324	0.913	1.278	1.340	0.593
evm.model.Seg5758.1	0.000	4.391	0.000	0.000	0.000	0.000	1.176	5.707	4.408	5.189	1.436	4.405	4.508	0.000	0.000	9.003	1.217	3.500
evm.model.Seg5904.1.1.57f48f7c	0.233	2.725	0.174	0.000	0.268	1.915	2.378	4.085	3.685	2.725	0.297	0.984	1.059	2.001	4.178	2.849	2.196	0.506
evm.model.Seg596.8	0.000	3.823	0.000	0.000	0.119	0.120	1.304	0.939	1.275	0.511	0.324	0.886	1.266	0.000	3.123	7.378	0.000	0.000
evm.model.Seg6036.2	0.404	1.718	1.126	0.368	0.238	0.188	0.741	9.984	9.598	4.501	0.739	0.246	0.281	0.274	1.217	4.438	0.262	1.461
evm.model.Seg609.7	419.695	2544.545	378.176	377.861	217.259	492.068	4245.851	2280.712	2122.557	1783.111	1048.688	1107.189	1192.855	709.073	4247.270	3739.903	1167.462	2895.118
evm.model.Seg611.5.1.57f48f7c	1.987	1.330	0.000	0.000	0.892	0.000	0.435	1.653	2.540	2.120	2.423	1.050	1.365	1.967	0.345	1.479	0.000	4.339
evm.model.Seg620.3	1.024	6.225	0.236	0.549	3.763	4.523	7.594	1.696	1.948	2.697	4.805	2.354	2.457	1.891	2.697	5.716	0.231	5.540
evm.model.Seg622.5	0.590	1.266	0.424	0.670	0.171	0.291	1.048	2.453	1.978	1.664	0.614	0.369	0.505	0.493	0.466	1.224	0.401	1.316
evm.model.Seg6237.1	2.825	12.165	3.078	3.629	0.669	0.581	5.523	24.811	28.202	18.272	0.849	0.689	0.612	0.384	22.612	13.715	0.401	0.897
evm.model.Seg625.8	4.051	5.295	2.675	2.986	3.034	4.293	5.778	8.064	7.761	6.305	1.933	1.452	1.861	2.022	7.382	6.154	1.209	3.862
evm.model.Seg6335.1	1.156	2.131	0.980	0.770	0.350	0.359	1.969	3.616	3.855	2.278	0.249	0.607	0.943	1.158	2.170	0.858	0.393	2.285
evm.model.Seg6355.1	0.000	0.762	0.000	0.000	0.141	0.120	0.588	1.120	0.793	1.246	0.193	0.722	0.802	0.000	0.000	0.895	0.000	0.000
evm.model.Seg6400.1.1.57f48f7d	1.591	1.718	0.000	0.000	0.573	0.522	0.486	1.088	0.552	0.735	2.679	1.624	1.191	1.789	1.440	0.603	0.948	1.736
evm.model.Seg6522.1	0.000	5.644	0.090	0.000	0.379	0.162	11.276	7.424	8.504	7.123	3.252	1.509	0.637	4.393	3.792	1.096	4.214	2.155
evm.model.Seg6559.1	0.000	12.643	0.000	0.000	0.059	0.000	0.000	1.707	2.169	1.302	1.132	2.264	3.490	0.000	3.813	4.949	0.000	0.000
evm.model.Seg664.1	0.000	2.415	0.000	0.000	0.030	0.000	1.151	1.280	0.974	0.539	0.028	0.230	0.165	0.000	3.245	0.657	0.000	0.000
evm.model.Seg6644.1	0.000	0.077	0.195	0.094	1.316	0.513	0.793	34.347	23.454	31.606	0.290	0.156	0.000	0.000	0.000	1.096	0.000	0.000
evm.model.Seg690.12.1.57f48f7d	2.522	27.559	0.000	0.000	0.000	0.000	11.582	10.710	10.472	7.941	9.658	7.457	7.254	0.034	15.048	21.951	0.000	29.781
evm.model.Seg690.13	2.103	8.459	1.890	1.580	2.291	2.232	4.091	6.848	6.014	5.858	4.425	3.585	2.854	2.789	5.293	2.064	1.679	6.957
evm.model.Seg699.6.1.57f48f7d	0.000	1.718	0.000	0.000	1.130	0.966	0.000	1.035	0.532	1.506	3.486	2.625	1.845	2.775	0.629	3.634	0.000	2.864
evm.model.Seg711.3	50.650	345.316	39.657	30.083	108.793	33.306	207.768	174.040	147.117	125.970	37.231	84.599	96.518	79.031	287.856	221.868	34.905	355.081
evm.model.Seg7143.1	0.970	8.343	0.465	0.730	1.190	0.975	0.511	2.411	2.620	2.297	1.429	2.978	3.606	0.391	0.223	1.224	0.532	0.231
evm.model.Seg719.8	0.000	1.214	0.000	0.000	0.045	0.000	0.000	1.632	1.707	0.986	0.131	0.115	0.157	0.000	0.000	0.274	0.000	0.000
evm.model.Seg7273.1	1.544	5.863	0.667	0.234	1.510	1.223	1.969	2.805	4.478	3.385	11.046	9.196	6.849	19.688	1.501	0.000	6.987	0.000
evm.model.Seg732.2.1.57f48f7d	2.196	2.609	0.000	0.000	0.781	0.855	0.000	1.077	0.853	1.395	0.000	0.000	0.000	2.446	2.616	3.488	0.000	3.442
evm.model.Seg736.2	12.822	181.976	11.137	13.210	0.744	8.508	105.853	113.879	86.575	84.674	107.012	79.505	74.194	0.000	140.866	96.552	9.345	278.887
evm.model.Seg7378.1	0.000	0.827	0.000	0.000	0.201	0.043	0.000	1.515	2.400	1.832	0.297	0.779	0.471	3.063	0.000	0.000	0.670	0.000
evm.model.Seg7491.1.1.57f48f7d	0.000	7.232	0.174	0.529	0.104	0.333	3.477	1.973	2.570	2.613	5.364	2.379	1.257	0.000	4.786	7.268	1.117	11.484
evm.model.Seg752.10	104.908	393.538	83.240	73.938	511.882	179.465	602.236	247.855	258.049	239.107	205.188	472.732	645.195	88.666	326.166	406.955	142.541	211.573
evm.model.Seg756.5	0.210	9.298	0.403	0.000	21.768	0.599	24.137	19.563	17.199	22.828	13.994	49.588	95.029	3.632	11.134	24.325	4.237	14.521
evm.model.Seg760.5	39.869	217.826	21.989	17.542	18.071	45.371	354.556	79.671	72.037	59.307	20.904	62.935	81.216	21.620	183.515	185.270	28.558	208.449
evm.model.Seg7644.1	14.350	8.368	6.024	5.845	16.093	18.932	6.699	24.939	17.731	23.563	6.344	6.776	5.128	15.850	0.000	2.776	10.747	4.498
evm.model.Seg7722.1	0.000	6.754	0.000	0.000	0.171	0.428	0.920	12.086	12.108	10.238	1.719	6.563	10.050	0.000	0.000	3.433	0.000	0.000
evm.model.Seg7809.2	0.000	0.375	0.215	0.000	0.022	0.000	0.000	0.672	0.753	0.502	0.000	0.000	0.000	0.000	0.000	0.000	0.239	0.000
evm.model.Seg783.7	0.893	1.304	0.042	0.127	1.978	1.813	0.179	0.853	1.104	1.181	0.801	0.943	1.464	0.535	0.000	0.584	0.855	0.202
evm.model.Seg786.7	0.427	2.170	0.215	0.154	0.245	0.257	0.690	1.483	1.044	1.237	0.835	0.837	0.935	0.288	0.953	0.877	0.100	0.000
evm.model.Seg7972.1	0.962	16.982	1.390	1.044	4.812	3.172	110.532	46.187	42.018	30.351	8.174	10.631	12.564	14.062	86.211	51.499	20.885	78.378
evm.model.Seg800.9	0.993	2.802	0.500	0.408	1.197	0.941	3.938	1.824	1.837	3.803	3.907	4.422	4.458	1.521	2.231	2.265	2.257	1.909
